l_v [m],gamma = Sv/Sw (from Vv),gamma = Sv/Sw (from Cn_beta),Sv [m^2] (from Vv),Sv [m^2] (from Cn_beta)
0.175752508361204,0.17069457659372028,0.22451919839052964,0.006435185537583254,0.008464373779322966
0.1769230769230769,0.16956521739130437,0.2230337216525961,0.006392608695652174,0.008408371306302873
0.17809364548494983,0.16845070422535213,0.2215677723084006,0.006350591549295775,0.008353105016026702
0.17926421404682275,0.16735074626865673,0.22012096782504348,0.006309123134328358,0.008298560487004138
0.18043478260869564,0.16626506024096388,0.2186929355963361,0.0062681927710843376,0.00824472367198187
0.18160535117056856,0.16519337016574587,0.21728331262287906,0.006227790055248619,0.00819158088588254
0.18277591973244145,0.16413540713632208,0.2158917452044343,0.006187904849039342,0.008139118794207173
0.18394648829431437,0.1630909090909091,0.21451788864404242,0.006148527272727272,0.008087324401880399
0.1851170568561873,0.16205962059620596,0.21316140696336644,0.006109647696476964,0.008036185042518915
0.1862876254180602,0.16104129263913824,0.21182197262876717,0.006071256732495511,0.007985688368104522
0.1874581939799331,0.160035682426405,0.21049926628764198,0.006033345227475468,0.007935822339044102
0.188628762541806,0.15904255319148938,0.2091929765145804,0.005995904255319149,0.007886575214599682
0.18979933110367891,0.15806167400881058,0.20790279956691335,0.005958925110132158,0.007837935543672632
0.19096989966555183,0.15709281961471103,0.20662843914925277,0.005922399299474605,0.007789892155926829
0.19214046822742475,0.15613577023498693,0.20536960618663763,0.005886318537859007,0.007742434153236238
0.19331103678929765,0.15519031141868514,0.20412601860592272,0.005850674740484429,0.007695550901443286
0.19448160535117057,0.154256233877902,0.2028974011250616,0.005815460017196905,0.007649232022414822
0.19565217391304346,0.15333333333333335,0.20168348504995443,0.005780666666666667,0.007603467386383281
0.19682274247491638,0.15242141036533563,0.20048400807854433,0.005746287170773153,0.007558247104561121
0.1979933110367893,0.15152027027027026,0.1992987141118637,0.005712314189189188,0.007513561522017261
0.1991638795986622,0.15062972292191437,0.19812735307174362,0.005678740554156171,0.0074694012108047336
0.2003344481605351,0.14974958263772956,0.19696968072491375,0.005645559265442404,0.0074257569633292475
0.201505016722408,0.14887966804979255,0.19582545851323377,0.005612763485477179,0.007382619785948913
0.20267558528428092,0.148019801980198,0.19469445338980748,0.005580346534653465,0.007339980892795741
0.20384615384615384,0.1471698113207547,0.19357643766074378,0.005548301886792452,0.00729783169981004
0.20501672240802676,0.14632952691680262,0.1924711888323382,0.005516623164763458,0.0072561638189791505
0.20618729096989966,0.14549878345498785,0.1913784894634604,0.005485304136253042,0.0072149690527724564
0.20735785953177255,0.14467741935483874,0.19029812702294088,0.0054543387096774205,0.007174239388764871
0.20852842809364547,0.1438652766639936,0.18922989375176155,0.0054237209302325584,0.00713396699444141
0.2096989966555184,0.1430622009569378,0.18817358652986177,0.005393444976076555,0.007094144212175788
0.2108695652173913,0.1422680412371134,0.18712900674738037,0.005363505154639175,0.00705476355437624
0.2120401337792642,0.1414826498422713,0.186095960180163,0.0053338958990536275,0.0070158176987921445
0.21321070234113712,0.14070588235294118,0.18507425686936993,0.005304611764705882,0.0069772994839752455
0.21438127090301,0.13993759750390017,0.18406371100502864,0.005275647425897036,0.006939201904889579
0.21555183946488293,0.139177657098526,0.18306414081337988,0.00524699767261443,0.006901518108664421
0.21672240802675585,0.13842592592592592,0.1820753684478755,0.005218657407407407,0.006864241390484906
0.21789297658862875,0.13768227168073677,0.18109721988368893,0.005190621642363776,0.006827365189615072
0.21906354515050167,0.1369465648854962,0.18012952481560815,0.005162885496183206,0.006790883085548427
0.22023411371237456,0.13621867881548977,0.17917211655918502,0.0051354441913439635,0.006754788794281275
0.22140468227424748,0.1354984894259819,0.17822483195502017,0.005108293051359517,0.00671907616470426
0.2225752508361204,0.13478587528174304,0.17728751127606812,0.005081427498121713,0.006683739175107768
0.22374581939799332,0.13408071748878922,0.1763599981378525,0.005054843049327353,0.006648771929797038
0.2249163879598662,0.13338289962825278,0.1754421394114845,0.005028535315985129,0.006614168655812966
0.2260869565217391,0.13269230769230772,0.17453378513938367,0.005002500000000001,0.006579923699754764
0.22725752508361202,0.13200883002207506,0.17363478845360314,0.004976732891832229,0.006546031524700838
0.22842809364548494,0.13133235724743778,0.17274500549666666,0.004951229868228404,0.0065124867072243325
0.22959866220735786,0.1306627822286963,0.17186429534482642,0.00492598689002185,0.0064792839344999555
0.23076923076923075,0.13,0.17099251993365702,0.004901,0.006446418001498869
0.23193979933110367,0.12934390771449172,0.17012954398590244,0.004876265320836338,0.006413883808268521
0.23311036789297657,0.12869440459110476,0.16927523494149693,0.004851779053084649,0.006381676357294434
0.2342809364548495,0.12805139186295506,0.16842946288968358,0.004827537473233405,0.006349790750941071
0.2354515050167224,0.12741477272727272,0.16759210050315815,0.004803536931818181,0.006318222188969062
0.2366220735785953,0.12678445229681978,0.16676302297416726,0.004779773851590106,0.006286965966126106
0.23779264214046822,0.1261603375527426,0.16594210795249414,0.004756244725738396,0.0062560174698090285
0.2389632107023411,0.12554233729881037,0.1651292354852671,0.0047329461161651504,0.006225372177794569
0.24013377926421403,0.12493036211699166,0.16432428795852835,0.004709874651810585,0.006195025656036518
0.24130434782608695,0.12432432432432433,0.16352715004050358,0.004687027027027027,0.006164973556526985
0.24247491638795987,0.12372413793103448,0.16273770862651493,0.0046644,0.006135211615219613
0.24364548494983276,0.12312971859986273,0.1619558527854816,0.004641990391214825,0.006105735650012656
0.24481605351170566,0.1225409836065574,0.16118147370795538,0.004619795081967214,0.0060765415587899175
0.24598662207357858,0.1219578518014956,0.16041446465564013,0.0045978110129163835,0.006047625317517633
0.2471571906354515,0.12138024357239513,0.1596547209123455,0.004576035182679296,0.006018982978395425
0.24832775919732442,0.12080808080808081,0.15890213973632775,0.004554464646464646,0.005990610668059556
0.2494983277591973,0.12024128686327079,0.1581566203139723,0.004533096514745308,0.0059625045858367545
0.25066889632107026,0.11967978652434955,0.15741806371477426,0.004511927951967977,0.005934661002046989
0.2518394648829431,0.11912350597609563,0.15668637284757414,0.004490956175298805,0.005907076256353545
0.25301003344481604,0.11857237276933247,0.15596145241800835,0.004470178453403834,0.005879746756158914
0.25418060200668896,0.1180263157894737,0.15524320888713594,0.004449592105263158,0.005852668975045025
0.2553511705685618,0.11748526522593322,0.1545315504312028,0.004429194499017682,0.005825839451256346
0.25652173913043474,0.11694915254237291,0.1538263869025076,0.004408983050847458,0.005799254786224536
0.25769230769230766,0.1164179104477612,0.15312762979133465,0.004388955223880597,0.005772911643133316
0.2588628762541806,0.11589147286821706,0.15243519218891904,0.004369108527131783,0.005746806745522247
0.2600334448160535,0.11536977491961416,0.15174898875141263,0.004349440514469454,0.0057209368759282555
0.2612040133779264,0.1148527528809219,0.15106893566481858,0.004329948783610755,0.00569529887456366
0.26237458193979935,0.11434034416826003,0.15039495061086466,0.004310630975143403,0.005669889638029597
0.2635451505016722,0.11383248730964468,0.14972695273378595,0.004291484771573604,0.00564470611806373
0.26471571906354513,0.1133291219204043,0.14906486260798904,0.004272507896399242,0.005619745320321186
0.26588628762541805,0.11283018867924528,0.1484086022065702,0.004253698113207547,0.005595004303187696
0.26705685618729097,0.11233562930494677,0.14775809487066166,0.004235053224796493,0.005570480176623944
0.26822742474916383,0.11184538653366585,0.1471132652795802,0.004216571072319202,0.005546170101040174
0.26939799331103675,0.11135940409683427,0.14647403942175463,0.0041982495344506515,0.0055220712862001494
0.2705685618729097,0.11087762669962918,0.1458403445664071,0.00418008652657602,0.005498180990153547
0.2717391304347826,0.11040000000000001,0.14521210923596717,0.00416208,0.0054744965181959615
0.2729096989966555,0.10992647058823529,0.14458926317919524,0.00414422794117647,0.00545101522185566
0.27408026755852843,0.10945698596705307,0.14397173734499488,0.004126528370957901,0.0054277344979063065
0.27525083612040135,0.10899149453219925,0.14335946385689347,0.004108979343863912,0.005404651787404883
0.2764214046822743,0.10852994555353901,0.142752375988171,0.00409157894736842,0.005381764574754046
0.27759197324414714,0.1080722891566265,0.14215040813761848,0.004074325301204819,0.0053590703867882165
0.27876254180602006,0.10761847630473904,0.14155349580590681,0.004057216556688662,0.005336566791882686
0.2799331103678929,0.10716845878136204,0.14096157557254882,0.0040402508960573486,0.00531425139908509
0.28110367892976584,0.10672218917311126,0.14037458507343648,0.004023426531826294,0.005292121857268555
0.28227424749163876,0.10627962085308058,0.1397924629789376,0.004006741706161138,0.005270175854305947
0.2834448160535117,0.10584070796460177,0.1392151489725349,0.003990194690265486,0.005248411116264565
0.2846153846153846,0.10540540540540543,0.13864258372999214,0.003973783783783784,0.005226825406620703
0.2857859531772575,0.10497366881217085,0.13807470889903256,0.003957507314218841,0.005205416525493527
0.28695652173913044,0.10454545454545455,0.13751146707951437,0.003941363636363636,0.005184182308897691
0.28812709030100336,0.10412071967498548,0.13695280180408975,0.003925351131746952,0.005163120628014183
0.28929765886287623,0.10369942196531792,0.13639865751933333,0.003909468208092485,0.005142229388478866
0.29046822742474915,0.10328151986183075,0.1358489795673268,0.003893713298791019,0.00512150652968822
0.29163879598662207,0.10286697247706422,0.1353037141676873,0.003878084862385321,0.005100950024121811
0.29280936454849493,0.10245573957738437,0.13476280840002666,0.0038625813820673902,0.005080557876681005
0.29397993311036785,0.10204778156996588,0.13422621018682973,0.0038472013651877136,0.005060328124043481
0.2951505016722408,0.101643059490085,0.13369386827674032,0.003831943342776204,0.00504025883403311
0.2963210702341137,0.10124153498871331,0.13316573222824304,0.0038168058690744916,0.005020348105004763
0.2974916387959866,0.10084317032040474,0.13264175239373055,0.0038017875210792583,0.005000594065243642
0.29866220735785953,0.10044792833146697,0.1321218799039455,0.0037868868980963045,0.004980994872378745
0.29983277591973245,0.10005577244841049,0.13160606665278674,0.0037721026213050754,0.00496154871281006
0.3010033444816054,0.09966666666666667,0.13109426528247034,0.0037574333333333333,0.004942253801149131
0.30217391304347824,0.09928057553956836,0.13058642916903523,0.003742877697841727,0.004923108379672628
0.30334448160535116,0.09889746416758545,0.13008251240818447,0.0037284343991179714,0.004904110717788554
0.304515050167224,0.09851729818780891,0.1295824698014534,0.0037141021416803957,0.004885259111514793
0.30568561872909694,0.09814004376367617,0.12908625684269512,0.0036998796498905915,0.004866551882969606
0.30685618729096986,0.0977656675749319,0.1285938297048756,0.003685765667574932,0.004847987379873809
0.3080267558528428,0.09739413680781761,0.12810514522716976,0.0036717589576547235,0.0048295639750642995
0.3091973244147157,0.09702541914548406,0.12762016090235082,0.0036578583017847486,0.004811280066018626
0.3103678929765886,0.09665948275862069,0.12713883486446478,0.0036440624999999997,0.004793134074390322
0.31153846153846154,0.0962962962962963,0.12666112587678294,0.00363037037037037,0.004775124445554717
0.31270903010033446,0.09593582887700534,0.12618699332002495,0.003616780748663101,0.00475724964816494
0.3138795986622074,0.09557805007991475,0.1257163971808453,0.003603292488012786,0.004739508173717867
0.31505016722408025,0.09522292993630574,0.1252492980405768,0.003589904458598726,0.004721898536129745
0.31622073578595317,0.09487043892120572,0.12478565706422352,0.0035766155473294556,0.004704419271321226
0.31739130434782603,0.0945205479452055,0.12432543598969793,0.003563424657534247,0.004687068936811612
0.31856187290969895,0.09417322834645671,0.12386859711729484,0.0035503307086614177,0.004669846111322015
0.31973244147157187,0.0938284518828452,0.12341510329939678,0.003537332635983264,0.004652749394387258
0.3209030100334448,0.0934861907243356,0.12296491793040473,0.003524429390307452,0.0046357774059762585
0.3220735785953177,0.09314641744548287,0.12251800493688819,0.0035116199376947037,0.004618928786120685
0.32324414715719063,0.09280910501810657,0.12207432876794964,0.0034989032591826175,0.004602202194551702
0.32441471571906355,0.0924742268041237,0.12163385438579724,0.003486278350515463,0.0045855963103445556
0.32558528428093647,0.09214175654853621,0.12119654725652113,0.003473744221879815,0.004569109831570846
0.32675585284280934,0.0918116683725691,0.12076237334106789,0.003461299897645855,0.004552741474958259
0.32792642140468226,0.09148393676695564,0.1203312990864083,0.0034489444161142275,0.0045364899755575925
0.3290969899665552,0.09115853658536587,0.11990329141689363,0.003436676829268293,0.004520354086416889
0.33026755852842804,0.0908354430379747,0.11947831772579579,0.003424496202531646,0.004504332578262501
0.33143812709030096,0.0905146316851665,0.11905634586702657,0.003412401614530777,0.004488424239186902
0.3326086956521739,0.09019607843137256,0.11863734414703202,0.0034003921568627454,0.0044726278743431064
0.3337792642140468,0.0898797595190381,0.11822128131685704,0.003388466933867736,0.00445694230564551
0.3349498327759197,0.08956565152271594,0.11780812656437677,0.0033766250624063907,0.004441366371477004
0.33612040133779264,0.08925373134328358,0.11739784950668988,0.003364865671641791,0.004425898926402209
0.33729096989966556,0.08894397620228062,0.11699042018267063,0.003353187902825979,0.004410538840886683
0.3384615384615385,0.08863636363636362,0.11658580904567521,0.003341590909090908,0.004395285001021956
0.33963210702341134,0.08833087149187593,0.11618398695639913,0.0033300738552437224,0.004380136308256247
0.34080267558528426,0.08802747791952896,0.11578492517588158,0.0033186359175662416,0.004365091679130736
0.34197324414715713,0.08772616136919317,0.11538859535865363,0.0033072762836185822,0.004350150045021242
0.34314381270903005,0.08742690058479534,0.11499496954602666,0.003295994152046784,0.004335310351885204
0.34431438127090297,0.08712967459932007,0.11460402015951757,0.0032847887323943664,0.004320571560013812
0.3454849498327759,0.08683446272991288,0.11421571999440787,0.0032736592449177154,0.004305932643789177
0.3466555183946488,0.08654124457308249,0.11383004221343301,0.0032626049204052096,0.004291392591446425
0.34782608695652173,0.08625000000000001,0.11344696034059934,0.003251625,0.004276950404840595
0.34899665551839465,0.08596070915189268,0.11306644825512537,0.0032407187350263537,0.004262605099218226
0.35016722408026757,0.08567335243553009,0.11268848018550462,0.003229885386819484,0.004248355702993524
0.3513377926421405,0.08538791051880057,0.1123130307036871,0.003219124226558781,0.004234201257529003
0.35250836120401335,0.08510436432637572,0.11194007471937699,0.0032084345351043645,0.004220140816920512
0.3536789297658863,0.084822695035461,0.11156958747444286,0.0031978156028368795,0.004206173447786495
0.35484949832775914,0.08454288407163056,0.11120154453743952,0.003187266729500472,0.00419229822906147
0.35602006688963206,0.08426491310474403,0.11083592179823705,0.0031767872240488497,0.004178514251793537
0.357190635451505,0.08398876404494383,0.11047269546275594,0.0031663764044943823,0.0041648206189458985
0.3583612040133779,0.08371441903873077,0.11011184204780525,0.00315603359776015,0.004151216445202257
0.3595317725752508,0.08344186046511629,0.1097533383760217,0.003145758139534884,0.004137700856776018
0.36070234113712374,0.08317107093184979,0.10939716157090712,0.003135549374130737,0.004124272991223198
0.36187290969899666,0.08290203327171904,0.10904328905196242,0.0031254066543438073,0.004110931997258983
0.3630434782608696,0.08263473053892216,0.10869169852991553,0.0031153293413173654,0.0040976770345778155
0.36421404682274244,0.08236914600550965,0.10834236800204164,0.0031053168044077135,0.004084507273676969
0.36538461538461536,0.08210526315789474,0.10799527574757284,0.0030953684210526314,0.004071421895683496
0.3665551839464883,0.08184306569343067,0.10765040032319648,0.003085483576642336,0.004058420092184507
0.36772575250836115,0.08158253751705322,0.10730772055863878,0.003075661664392906,0.004045501065060682
0.36889632107023407,0.08132366273798732,0.10696721555233303,0.0030659020852221216,0.004032664026322955
0.370066889632107,0.08106642566651606,0.10662886466716977,0.0030562042476276552,0.0040199081979523
0.3712374581939799,0.08081081081081082,0.10629264752632735,0.0030465675675675676,0.004007232811742541
0.37240802675585283,0.08055680287382129,0.10595854400918125,0.0030369914683430624,0.003994637109146133
0.37357859531772575,0.08030438675022382,0.10562653424729036,0.0030274753804834377,0.003982120341122847
0.37474916387959867,0.08005354752342704,0.1052965986204581,0.003018018741633199,0.0039696817679912705
0.3759197324414716,0.07980427046263344,0.10496871775286773,0.0030086209964412807,0.003957320659283113
0.37709030100334445,0.07955654101995567,0.10464287250928898,0.0029992815964523284,0.003945036293600194
0.3782608695652174,0.07931034482758621,0.10431904399135573,0.00299,0.003932827958474111
0.37943143812709024,0.07906566769501985,0.10399721353391216,0.002980775672102248,0.003920694950228488
0.38060200668896316,0.0788224956063269,0.10367736270142648,0.002971608084358524,0.003908636573843778
0.3817725752508361,0.07858081471747702,0.10335947328447073,0.0029624967148488834,0.0038966521428245465
0.382943143812709,0.0783406113537118,0.10304352729626491,0.0029534410480349348,0.003884740979069187
0.3841137123745819,0.07810187200696561,0.10272950696928457,0.0029444405746626035,0.0038729024127420277
0.38528428093645484,0.07786458333333335,0.10241739475192999,0.002935494791666667,0.00386113578214776
0.38645484949832776,0.07762873215058416,0.10210717330525602,0.0029266032020770225,0.003849440433608152
0.3876254180602007,0.07739430543572046,0.1017988254997613,0.002917765314926661,0.0038378157213410004
0.3887959866220736,0.07716129032258064,0.10149233441223511,0.0029089806451612897,0.0038262610073412635
0.38996655518394646,0.07692967409948542,0.10118768332266151,0.0029002487135506004,0.0038147756612643387
0.3911371237458194,0.07669944420692604,0.10088485571117857,0.0028915690466011115,0.0038033590603114317
0.39230769230769225,0.07647058823529412,0.10058383525509236,0.002882941176470588,0.003792010589116982
0.39347826086956517,0.07624309392265194,0.1002846058259442,0.0028743646408839777,0.003780729639638096
0.3946488294314381,0.07601694915254238,0.09998715148662994,0.0028658389830508476,0.0037695156110459484
0.395819397993311,0.07579214195183778,0.09969145648857063,0.0028573637515842843,0.0037583679096191125
0.3969899665551839,0.0755686604886268,0.09939750526893287,0.00284893850042123,0.003747285948638769
0.39816053511705685,0.0753464930701386,0.09910528244789864,0.0028405627887442253,0.0037362691482857786
0.39933110367892977,0.07512562814070352,0.0988147728259827,0.0028322361809045224,0.0037253169355395475
0.4005016722408027,0.07490605427974949,0.09852596138139734,0.0028239582463465557,0.0037144287440786794
0.4016722408026756,0.07468776019983346,0.09823883326746322,0.0028157285595337214,0.003703604014183363
0.4028428093645485,0.07447073474470733,0.09795337381006503,0.0028075466998754663,0.0036928421926394513
0.40401337792642134,0.07425496688741723,0.09766956850515177,0.0027994122516556293,0.003682142732644221
0.40518394648829426,0.07404044572843584,0.0973874030162801,0.0027913248039620306,0.0036715050937137597
0.4063545150501672,0.07382716049382718,0.09710686317220028,0.0027832839506172842,0.0036609287415919505
0.4075250836120401,0.07361510053344276,0.09682793496448366,0.002775289290110792,0.0036504131481610337
0.408695652173913,0.07340425531914894,0.09655060454519093,0.002767340425531915,0.003639957791353698
0.40986622073578594,0.07319461444308446,0.09627485822458044,0.0027594369645042843,0.0036295621550666824
0.41103678929765886,0.07298616761594794,0.09600068246885542,0.002751578519121237,0.003619225729075849
0.4122073578595318,0.0727789046653144,0.09572806389794995,0.002743764705882353,0.003608948008952713
0.4133779264214047,0.07257281553398058,0.09545698928335221,0.0027359951456310677,0.003598728495982378
0.4145484949832776,0.07236789027833804,0.09518744554596476,0.0027282694634933437,0.003588566697082871
0.4157190635451504,0.07216411906677395,0.09491941975400107,0.0027205872888173776,0.0035784621247258405
0.41688963210702334,0.07196149217809869,0.09465289912091725,0.0027129482551143205,0.00356841429685858
0.41806020066889626,0.07176,0.09438787100337867,0.002705352,0.0035584227368273755
0.4192307692307692,0.07155963302752294,0.09412432289926075,0.0026977981651376145,0.00354848697330213
0.4204013377926421,0.07136038186157519,0.09386224244568284,0.002690286396181384,0.003538606540202243
0.421571906354515,0.07116223720745736,0.09360161741707523,0.0026828163427211425,0.003528780976623736
0.42274247491638794,0.07096518987341772,0.09334243572327795,0.002675387658227848,0.0035190098267675785
0.42391304347826086,0.07076923076923076,0.09308468540767127,0.002668,0.003509292639869207
0.4250836120401338,0.07057435090479937,0.092828354645337,0.002660653029110936,0.0034996289701292043
0.4262541806020067,0.0703805413887799,0.09257343174125016,0.0026533464103570023,0.0034900183766451306
0.4274247491638796,0.07018779342723004,0.09231990512850026,0.0026460798122065724,0.0034804604233444596
0.42859531772575243,0.06999609832227859,0.09206776336654182,0.0026388529067499023,0.0034709546789186262
0.42976588628762535,0.06980544747081713,0.09181699513947342,0.0026316653696498056,0.003461500716758148
0.4309364548494983,0.06961583236321305,0.09156758925434486,0.0026245168800931315,0.003452098114888801
0.4321070234113712,0.06942724458204334,0.09131953463949175,0.002617407120743034,0.0034427464559088385
0.4332775919732441,0.0692396758008491,0.09107282034289721,0.0026103357776920107,0.0034334453269272247
0.43444816053511703,0.06905311778290994,0.09082743553057993,0.002603302540415705,0.0034241943195028627
0.43561872909698995,0.06886756238003838,0.09058336948500832,0.0025963071017274467,0.0034149930295848136
0.4367892976588629,0.06868300153139356,0.09034061160354007,0.002589349157733537,0.00340584105745346
0.4379598662207358,0.06849942726231387,0.09009915139688685,0.0025824284077892324,0.003396738007662634
0.4391304347826087,0.06831683168316831,0.08985897848760344,0.002575544554455445,0.0033876834889826494
0.44030100334448163,0.06813520698822635,0.08962008260860108,0.0025686973034561335,0.0033786771143442603
0.44147157190635444,0.06795454545454548,0.08938245360168436,0.0025618863636363643,0.0033697185007835
0.44264214046822736,0.06777483944087646,0.08914608141611133,0.0025551114469210424,0.003360807269387397
0.4438127090301003,0.06759608138658629,0.0889109561071766,0.002548372268274303,0.0033519430452405574
0.4449832775919732,0.06741826381059753,0.08867706783481649,0.0025416685456595266,0.0033431254573725814
0.4461538461538461,0.06724137931034484,0.08844440686223638,0.0025350000000000004,0.0033343541387063115
0.44732441471571904,0.06706542056074767,0.0882129635545595,0.002528366355140187,0.003325628726006893
0.44849498327759196,0.0668903803131991,0.08798272837749688,0.002521767337807606,0.0033169488598316322
0.4496655518394649,0.06671625139457048,0.08775369189603817,0.002515202677575307,0.003308314184480639
0.4508361204013378,0.06654302670623145,0.08752584477316269,0.0025086721068249256,0.003299724347948233
0.4520066889632107,0.06637069922308546,0.08729917776857071,0.0025021753607103216,0.0032911790018751155
0.45317725752508353,0.06619926199261994,0.0870736817374342,0.0024957121771217714,0.003282677801501269
0.45434782608695645,0.06602870813397131,0.08684934762916696,0.002489282296650718,0.0032742204056195943
0.4555183946488294,0.06585903083700441,0.0866261664862139,0.002482885462555066,0.003265806476530264
0.4566889632107023,0.06569022336140609,0.08640412944285854,0.0024765214207250093,0.0032574356799957667
0.4578595317725752,0.06552227903579255,0.0861832277240492,0.002470189919649379,0.0032491076851966544
0.45903010033444813,0.0653551912568306,0.08596345264424288,0.0024638907103825135,0.0032408221646879564
0.46020066889632105,0.0651889534883721,0.08574479560626695,0.002457623546511628,0.0032325787943562638
0.461371237458194,0.06502355926060167,0.08552724810019814,0.002451388184124683,0.0032243772533774697
0.4625418060200669,0.0648590021691974,0.08531080170225837,0.002445184381778742,0.00321621722417514
0.4637123745819398,0.06469527587450415,0.08509544807372761,0.0024390119004688063,0.0032080983923795307
0.46488294314381273,0.06453237410071942,0.08488117895987289,0.002432870503597122,0.003200020446787208
0.46605351170568554,0.06437029063509152,0.08466798618889368,0.00242675995694295,0.0031919830793212915
0.46722408026755846,0.06420901932712957,0.08445586167088286,0.0024206800286327847,0.0031839859849922833
0.4683946488294314,0.06404855408782578,0.08424479739680352,0.0024146304891110317,0.003176028861859492
0.4695652173913043,0.0638888888888889,0.08403478543748101,0.0024086111111111114,0.003168111410993034
0.4707357859531772,0.06373001776198935,0.08382581794260982,0.002402621669626998,0.00316023333643639
0.47190635451505014,0.0635719347980156,0.08361788713977557,0.002396661941885188,0.0031523943451695386
0.47307692307692306,0.06341463414634146,0.08341098533349121,0.002390731707317073,0.0031445941470726185
0.474247491638796,0.06325811001410438,0.08320510490424776,0.002384830747531735,0.0031368324548901403
0.4754180602006689,0.0631023566654942,0.08300023830757886,0.0023789588462891312,0.0031291089841957226
0.4765886287625418,0.06294736842105263,0.08279637807313918,0.0023731157894736838,0.003121423453357347
0.47775919732441474,0.06279313965698284,0.08259351680379652,0.002367301365068253,0.0031137755835031287
0.47892976588628755,0.0626396648044693,0.08239164717473699,0.0023615153631284923,0.003106165098487584
0.48010033444816047,0.06248693834900733,0.08219076193258332,0.002355757575757576,0.0030985917248583907
0.4812709030100334,0.062334954829742883,0.0819908538945263,0.0023500277970813065,0.0030910551918236413
0.4824414715719063,0.062183708838821496,0.08179191594746851,0.00234432582322357,0.0030835552312195626
0.48361204013377923,0.06203319502074689,0.08159394104718073,0.0023386514522821577,0.0030760915774787137
0.48478260869565215,0.061883408071748885,0.08139692221747039,0.002333004484304933,0.0030686639675986333
0.48595317725752507,0.061734342739160356,0.08120085254936224,0.0023273847212663453,0.003061272141110956
0.487123745819398,0.0615859938208033,0.08100572520029065,0.002321791967044284,0.003053915840050957
0.4882943143812709,0.06143835616438356,0.08081153339330364,0.00231622602739726,0.003046594808927547
0.48946488294314383,0.061291424666894426,0.08061827041627832,0.0023106867099419197,0.0030393087946936925
0.49063545150501664,0.06114519427402864,0.08042592962114747,0.0023051738241308796,0.0030320575467172595
0.49180602006688956,0.06099965997959879,0.08023450442313726,0.002299687181230874,0.0030248408167522743
0.4929765886287625,0.06085481682496609,0.08004398830001583,0.0022942265943012214,0.0030176583589105964
0.4941471571906354,0.06071065989847716,0.07985437479135252,0.002288791878172589,0.0030105099296339898
0.4953177257525083,0.060567184334908854,0.07966565749778755,0.002283382849426064,0.0030033952876665905
0.49648829431438124,0.06042438531492085,0.07947783008031212,0.002277999326372516,0.0029963141940277664
0.49765886287625416,0.06028225806451613,0.0792908862595587,0.0022726411290322577,0.002989266411985363
0.4988294314381271,0.06014079785450889,0.07910481981510112,0.002267308079114985,0.002982251707029312
0.5,0.06,0.07891962458476477,0.0022619999999999997,0.002975269846845632
