l_v [m],gamma = Sv/Sw (from Vv),gamma = Sv/Sw (from Cn_beta),Sv [m^2] (from Vv),Sv [m^2] (from Cn_beta)
0.21672240802675585,0.13842592592592592,0.18341124073955026,0.005218657407407407,0.006914603775881044
0.21789297658862875,0.13768227168073677,0.182425915578248,0.005190621642363776,0.006877457017299949
0.21906354515050167,0.1369465648854962,0.18145112060950924,0.005162885496183206,0.006840707246978498
0.22023411371237456,0.13621867881548977,0.18048668792593556,0.0051354441913439635,0.00680434813480777
0.22140468227424748,0.1354984894259819,0.17953245317104014,0.005108293051359517,0.006768373484548213
0.2225752508361204,0.13478587528174304,0.17858825544587312,0.005081427498121713,0.006732777230309416
0.22374581939799332,0.13408071748878922,0.17765393721857778,0.005054843049327353,0.006697553433140381
0.2249163879598662,0.13338289962825278,0.1767293442367711,0.005028535315985129,0.006662696277726271
0.2260869565217391,0.13269230769230772,0.1758143254426458,0.005002500000000001,0.006628200069187747
0.22725752508361202,0.13200883002207506,0.17490873289069692,0.004976732891832229,0.006594059229979274
0.22842809364548494,0.13133235724743778,0.1740124216679774,0.004951229868228404,0.006560268296882748
0.22959866220735786,0.1306627822286963,0.17312524981679325,0.00492598689002185,0.006526821918093105
0.23076923076923075,0.13,0.17224707825975152,0.004901,0.006493714850392632
0.23193979933110367,0.12934390771449172,0.17137777072707794,0.004876265320836338,0.006460941956410838
0.23311036789297657,0.12869440459110476,0.17051719368612422,0.004851779053084649,0.006428498201966883
0.2342809364548495,0.12805139186295506,0.16966521627298867,0.004827537473233405,0.0063963786534916725
0.2354515050167224,0.12741477272727272,0.16882171022617692,0.004803536931818181,0.00636457847552687
0.2366220735785953,0.12678445229681978,0.1679865498222312,0.004779773851590106,0.0063330929282981166
0.23779264214046822,0.1261603375527426,0.16715961181326097,0.004756244725738396,0.006301917365359938
0.2389632107023411,0.12554233729881037,0.16634077536631012,0.0047329461161651504,0.006271047231309891
0.24013377926421403,0.12493036211699166,0.16552992200449662,0.004709874651810585,0.006240478059569522
0.24130434782608695,0.12432432432432433,0.16472693554986637,0.004687027027027027,0.006210205470229962
0.24247491638795987,0.12372413793103448,0.16393170206790145,0.0046644,0.006180225167959884
0.24364548494983276,0.12312971859986273,0.16314410981362878,0.004641990391214825,0.006150532939973805
0.24481605351170566,0.1225409836065574,0.162364049179274,0.004619795081967214,0.006121124654058629
0.24598662207357858,0.1219578518014956,0.1615914126434107,0.0045978110129163835,0.006091996256656583
0.2471571906354515,0.12138024357239513,0.1608260947215542,0.004576035182679296,0.006063143771002593
0.24832775919732442,0.12080808080808081,0.16006799191815296,0.004554464646464646,0.0060345632953143664
0.2494983277591973,0.12024128686327079,0.15931700267993104,0.004533096514745308,0.0060062510010334
0.25066889632107026,0.11967978652434955,0.1585730273505384,0.004511927951967977,0.005978203131115298
0.2518394648829431,0.11912350597609563,0.15783596812646558,0.004490956175298805,0.005950415998367752
0.25301003344481604,0.11857237276933247,0.15710572901418185,0.004470178453403834,0.005922885983834655
0.25418060200668896,0.1180263157894737,0.15638221578845862,0.004449592105263158,0.00589560953522489
0.2553511705685618,0.11748526522593322,0.15566533595183835,0.004429194499017682,0.005868583165384305
0.25652173913043474,0.11694915254237291,0.1549549986952133,0.004408983050847458,0.00584180345080954
0.25769230769230766,0.1164179104477612,0.154251114859479,0.004388955223880597,0.005815267030202359
0.2588628762541806,0.11589147286821706,0.15355359689822815,0.004369108527131783,0.005788970603063201
0.2600334448160535,0.11536977491961416,0.15286235884145155,0.004349440514469454,0.005762910928322723
0.2612040133779264,0.1148527528809219,0.15217731626021583,0.004329948783610755,0.0057370848230101365
0.26237458193979935,0.11434034416826003,0.15149838623228623,0.004310630975143403,0.00571148916095719
0.2635451505016722,0.11383248730964468,0.1508254873086657,0.004291484771573604,0.005686120871536697
0.26471571906354513,0.1133291219204043,0.15015853948102156,0.004272507896399242,0.005660976938434512
0.26588628762541805,0.11283018867924528,0.14949746414997306,0.004253698113207547,0.005636054398453984
0.26705685618729097,0.11233562930494677,0.14884218409421235,0.004235053224796493,0.005611350340351805
0.26822742474916383,0.11184538653366585,0.14819262344043463,0.004216571072319202,0.005586861903704385
0.26939799331103675,0.11135940409683427,0.14754870763405162,0.0041982495344506515,0.005562586277803746
0.2705685618729097,0.11087762669962918,0.1469103634106657,0.00418008652657602,0.005538520700582097
0.2717391304347826,0.11040000000000001,0.14627751876828132,0.00416208,0.005514662457564205
0.2729096989966555,0.10992647058823529,0.1456501029402311,0.00414422794117647,0.005491008880846712
0.27408026755852843,0.10945698596705307,0.1450280463687963,0.004126528370957901,0.00546755734810362
0.27525083612040135,0.10899149453219925,0.14441128067950007,0.004108979343863912,0.005444305281617152
0.2764214046822743,0.10852994555353901,0.14379973865605392,0.00409157894736842,0.005421250147333232
0.27759197324414714,0.1080722891566265,0.143193354215938,0.004074325301204819,0.005398389453940862
0.27876254180602006,0.10761847630473904,0.14259206238659694,0.004057216556688662,0.005375720751974704
0.2799331103678929,0.10716845878136204,0.14199579928223247,0.0040402508960573486,0.005353241632940164
0.28110367892976584,0.10672218917311126,0.1414045020811762,0.004023426531826294,0.005330949728460342
0.28227424749163876,0.10627962085308058,0.1408181090038253,0.004006741706161138,0.005308842709444214
0.2834448160535117,0.10584070796460177,0.14023655929112513,0.003990194690265486,0.005286918285275417
0.2846153846153846,0.10540540540540543,0.13965979318358232,0.003973783783783784,0.005265174203021053
0.2857859531772575,0.10497366881217085,0.1390877519007941,0.003957507314218841,0.005243608246659937
0.28695652173913044,0.10454545454545455,0.1385203776214785,0.003941363636363636,0.0052222182363297395
0.28812709030100336,0.10412071967498548,0.13795761346399135,0.003925351131746952,0.005201002027592474
0.28929765886287623,0.10369942196531792,0.13739940346731627,0.003909468208092485,0.005179957510717823
0.29046822742474915,0.10328151986183075,0.13684569257251417,0.003893713298791019,0.005159082609983784
0.29163879598662207,0.10286697247706422,0.1362964266046199,0.003878084862385321,0.00513837528299417
0.29280936454849493,0.10245573957738437,0.13575155225497268,0.0038625813820673902,0.005117833520012469
0.29397993311036785,0.10204778156996588,0.1352110170639688,0.0038472013651877136,0.005097455343311623
0.2951505016722408,0.101643059490085,0.13467476940422501,0.003831943342776204,0.005077238806539283
0.2963210702341137,0.10124153498871331,0.1341427584641406,0.0038168058690744916,0.0050571819940981
0.2974916387959866,0.10084317032040474,0.13361493423184775,0.0038017875210792583,0.00503728302054066
0.29866220735785953,0.10044792833146697,0.13309124747953924,0.0037868868980963045,0.005017540029978629
0.29983277591973245,0.10005577244841049,0.13257164974816346,0.0037721026213050754,0.004997951195505762
0.3010033444816054,0.09966666666666667,0.13205609333247617,0.0037574333333333333,0.0049785147186343515
0.30217391304347824,0.09928057553956836,0.13154453126644003,0.003742877697841727,0.0049592288287447885
0.30334448160535116,0.09889746416758545,0.13103691730896203,0.0037284343991179714,0.004940091782547868
0.304515050167224,0.09851729818780891,0.13053320592996,0.0037141021416803957,0.004921101863559492
0.30568561872909694,0.09814004376367617,0.13003335229674898,0.0036998796498905915,0.004902257381587436
0.30685618729096986,0.0977656675749319,0.12953731226073958,0.003685765667574932,0.004883556672229882
0.3080267558528428,0.09739413680781761,0.12904504234443928,0.0036717589576547235,0.00486499809638536
0.3091973244147157,0.09702541914548406,0.1285564997287491,0.0036578583017847486,0.004846580039773841
0.3103678929765886,0.09665948275862069,0.128071642240548,0.0036440624999999997,0.0048283009124686594
0.31153846153846154,0.0962962962962963,0.1275904283405567,0.00363037037037037,0.004810159148438987
0.31270903010033446,0.09593582887700534,0.1271128171114744,0.003616780748663101,0.004792153205102585
0.3138795986622074,0.09557805007991475,0.12663876824638098,0.003603292488012786,0.004774281562888563
0.31505016722408025,0.09522292993630574,0.12616824203739763,0.003589904458598726,0.00475654272480989
0.31622073578595317,0.09487043892120572,0.12570119936459923,0.0035766155473294556,0.0047389352160453905
0.31739130434782603,0.0945205479452055,0.12523760168517237,0.003563424657534247,0.004721457583530998
0.31856187290969895,0.09417322834645671,0.12477741102281216,0.0035503307086614177,0.004704108395560018
0.31973244147157187,0.0938284518828452,0.12432058995735205,0.003537332635983264,0.004686886241392172
0.3209030100334448,0.0934861907243356,0.12386710161462071,0.003524429390307452,0.0046697897308712
0.3220735785953177,0.09314641744548287,0.1234169096565198,0.0035116199376947037,0.004652817494050796
0.32324414715719063,0.09280910501810657,0.12296997827131771,0.0034989032591826175,0.004635968180828677
0.32441471571906355,0.0924742268041237,0.12252627216415315,0.003486278350515463,0.0046192404605885735
0.32558528428093647,0.09214175654853621,0.12208575654774376,0.003473744221879815,0.0046026330218499395
0.32675585284280934,0.0918116683725691,0.12164839713329435,0.003461299897645855,0.004586144571925197
0.32792642140468226,0.09148393676695564,0.12121416012159976,0.0034489444161142275,0.004569773836584311
0.3290969899665552,0.09115853658536587,0.12078301219433797,0.003436676829268293,0.004553519559726541
0.33026755852842804,0.0908354430379747,0.12035492050554793,0.003424496202531646,0.0045373805030591565
0.33143812709030096,0.0905146316851665,0.11992985267328816,0.003412401614530777,0.004521355445782964
0.3326086956521739,0.09019607843137256,0.11950777677147167,0.0034003921568627454,0.004505443184284482
0.3337792642140468,0.0898797595190381,0.11908866132187232,0.003388466933867736,0.004489642531834586
0.3349498327759197,0.08956565152271594,0.11867247528629912,0.0033766250624063907,0.0044739523182934764
0.33612040133779264,0.08925373134328358,0.11825918805893389,0.003364865671641791,0.004458371389821807
0.33729096989966556,0.08894397620228062,0.11784876945882851,0.003353187902825979,0.004442898608597834
0.3384615384615385,0.08863636363636362,0.11744118972255786,0.003341590909090908,0.004427532852540431
0.33963210702341134,0.08833087149187593,0.11703641949702469,0.0033300738552437224,0.004412273015037831
0.34080267558528426,0.08802747791952896,0.11663442983241272,0.0033186359175662416,0.004397118004681959
0.34197324414715713,0.08772616136919317,0.11623519217528468,0.0033072762836185822,0.004382066745008232
0.34314381270903005,0.08742690058479534,0.11583867836182123,0.003295994152046784,0.00436711817424066
0.34431438127090297,0.08712967459932007,0.11544486061119824,0.0032847887323943664,0.004352271245042174
0.3454849498327759,0.08683446272991288,0.11505371151909834,0.0032736592449177154,0.004337524924270007
0.3466555183946488,0.08654124457308249,0.11466520405135414,0.0032626049204052096,0.004322878192736051
0.34782608695652173,0.08625000000000001,0.11427931153771977,0.003251625,0.004308330044972035
0.34899665551839465,0.08596070915189268,0.11389600766576767,0.0032407187350263537,0.004293879488999441
0.35016722408026757,0.08567335243553009,0.1135152664749079,0.003229885386819484,0.004279525546104028
0.3513377926421405,0.08538791051880057,0.11313706235052695,0.003219124226558781,0.004265267250614865
0.35250836120401335,0.08510436432637572,0.11276137001824343,0.0032084345351043645,0.0042511036496877775
0.3536789297658863,0.084822695035461,0.11238816453827762,0.0031978156028368795,0.004237033803093065
0.35484949832775914,0.08454288407163056,0.11201742129993268,0.003187266729500472,0.004223056783007462
0.35602006688963206,0.08426491310474403,0.11164911601618466,0.0031767872240488497,0.004209171673810162
0.357190635451505,0.08398876404494383,0.11128322471837881,0.0031663764044943823,0.0041953775718828815
0.3583612040133779,0.08371441903873077,0.11091972375102993,0.00315603359776015,0.004181673585413828
0.3595317725752508,0.08344186046511629,0.11055858976672425,0.003145758139534884,0.004168058834205504
0.36070234113712374,0.08317107093184979,0.11019979972112061,0.003135549374130737,0.004154532449486247
0.36187290969899666,0.08290203327171904,0.10984333086804857,0.0031254066543438073,0.004141093573725431
0.3630434782608696,0.08263473053892216,0.10948916075470158,0.0031153293413173654,0.0041277413604522495
0.36421404682274244,0.08236914600550965,0.10913726721692246,0.0031053168044077135,0.004114474974077976
0.36538461538461536,0.08210526315789474,0.10878762837457992,0.0030953684210526314,0.004101293589721663
0.3665551839464883,0.08184306569343067,0.10844022262703336,0.003085483576642336,0.004088196393039157
0.36772575250836115,0.08158253751705322,0.10809502864868448,0.003075661664392906,0.004075182580055405
0.36889632107023407,0.08132366273798732,0.10775202538461338,0.0030659020852221216,0.004062251356999925
0.370066889632107,0.08106642566651606,0.10741119204629786,0.0030562042476276552,0.004049401940145429
0.3712374581939799,0.08081081081081082,0.10707250810741312,0.0030465675675675676,0.004036633555649474
0.37240802675585283,0.08055680287382129,0.10673595329971133,0.0030369914683430624,0.004023945439399117
0.37357859531772575,0.08030438675022382,0.10640150760897812,0.0030274753804834377,0.004011336836858475
0.37474916387959867,0.08005354752342704,0.1060691512710652,0.003018018741633199,0.003998807002919158
0.3759197324414716,0.07980427046263344,0.10573886476799695,0.0030086209964412807,0.003986355201753484
0.37709030100334445,0.07955654101995567,0.10541062882414952,0.0029992815964523284,0.003973980706670437
0.3782608695652174,0.07931034482758621,0.10508442440250093,0.00299,0.003961682799974285
0.37943143812709024,0.07906566769501985,0.10476023270095071,0.002980775672102248,0.003949460772825842
0.38060200668896316,0.0788224956063269,0.10443803514870702,0.002971608084358524,0.003937313925106254
0.3817725752508361,0.07858081471747702,0.10411781340274076,0.0029624967148488834,0.0039252415652833265
0.382943143812709,0.0783406113537118,0.10379954934430441,0.0029534410480349348,0.003913243010280276
0.3841137123745819,0.07810187200696561,0.10348322507551465,0.0029444405746626035,0.003901317585346902
0.38528428093645484,0.07786458333333335,0.10316882291599701,0.002935494791666667,0.003889464623933087
0.38645484949832776,0.07762873215058416,0.10285632539959201,0.0029266032020770225,0.0038776834675646184
0.3876254180602007,0.07739430543572046,0.10254571527112041,0.002917765314926661,0.0038659734657212393
0.3887959866220736,0.07716129032258064,0.10223697548320736,0.0029089806451612897,0.003854333975716917
0.38996655518394646,0.07692967409948542,0.10193008919316342,0.0029002487135506004,0.0038427643625822605
0.3911371237458194,0.07669944420692604,0.10162503975992182,0.0028915690466011115,0.0038312639989490525
0.39230769230769225,0.07647058823529412,0.10132181074103033,0.002882941176470588,0.0038198322649368433
0.39347826086956517,0.07624309392265194,0.10102038588969704,0.0028743646408839777,0.0038084685480415784
0.3946488294314381,0.07601694915254238,0.10072074915188862,0.0028658389830508476,0.003797172243026201
0.395819397993311,0.07579214195183778,0.10042288466347998,0.0028573637515842843,0.003785942751813195
0.3969899665551839,0.0755686604886268,0.10012677674745457,0.00284893850042123,0.003774779483379037
0.39816053511705685,0.0753464930701386,0.09983240991115377,0.0028405627887442253,0.003763681853650497
0.39933110367892977,0.07512562814070352,0.099539768843575,0.0028322361809045224,0.003752649285402777
0.4005016722408027,0.07490605427974949,0.09924883841271696,0.0028239582463465557,0.003741681208159429
0.4016722408026756,0.07468776019983346,0.09895960366297131,0.0028157285595337214,0.003730777058094018
0.4028428093645485,0.07447073474470733,0.09867204981256003,0.0028075466998754663,0.003719936277933513
0.40401337792642134,0.07425496688741723,0.09838616225101703,0.0027994122516556293,0.0037091583168633417
0.40518394648829426,0.07404044572843584,0.09810192653671365,0.0027913248039620306,0.0036984426304341044
0.4063545150501672,0.07382716049382718,0.09781932839442681,0.0027832839506172842,0.0036877886804698905
0.4075250836120401,0.07361510053344276,0.0975383537129492,0.002775289290110792,0.0036771959349781846
0.408695652173913,0.07340425531914894,0.09725898854274023,0.002767340425531915,0.0036666638680613066
0.40986622073578594,0.07319461444308446,0.09698121909361775,0.0027594369645042843,0.0036561919598293888
0.41103678929765886,0.07298616761594794,0.09670503173248866,0.002751578519121237,0.0036457796963148222
0.4122073578595318,0.0727789046653144,0.0964304129811185,0.002743764705882353,0.003635426569388167
0.4133779264214047,0.07257281553398058,0.09615734951393896,0.0027359951456310677,0.0036251320766754985
0.4145484949832776,0.07236789027833804,0.09588582815589233,0.0027282694634933437,0.0036148957214771405
0.4157190635451504,0.07216411906677395,0.09561583588031262,0.0027205872888173776,0.0036047170126877856
0.41688963210702334,0.07196149217809869,0.09534735980684202,0.0027129482551143205,0.0035945954647179437
0.41806020066889626,0.07176,0.09508038719938287,0.002705352,0.003584530597416734
0.4192307692307692,0.07155963302752294,0.09481490546408343,0.0026977981651376145,0.003574521935995945
0.4204013377926421,0.07136038186157519,0.09455090214735765,0.002690286396181384,0.003564569010955383
0.421571906354515,0.07116223720745736,0.09428836493393779,0.0026828163427211425,0.0035546713580094542
0.42274247491638794,0.07096518987341772,0.0940272816449593,0.002675387658227848,0.0035448285180149654
0.42391304347826086,0.07076923076923076,0.09376764023607777,0.002668,0.0035350400369001315
0.4250836120401338,0.07057435090479937,0.0935094287956165,0.002660653029110936,0.0035253054655947414
0.4262541806020067,0.0703805413887799,0.09325263554274503,0.0026533464103570023,0.0035156243599614874
0.4274247491638796,0.07018779342723004,0.09299724882568745,0.0026460798122065724,0.0035059962807284166
0.42859531772575243,0.06999609832227859,0.09274325711995988,0.0026388529067499023,0.0034964207934224875
0.42976588628762535,0.06980544747081713,0.09249064902663703,0.0026316653696498056,0.003486897468304216
0.4309364548494983,0.06961583236321305,0.09223941327064693,0.0026245168800931315,0.003477425880303389
0.4321070234113712,0.06942724458204334,0.09198953869909333,0.002617407120743034,0.0034680056089558186
0.4332775919732441,0.0692396758008491,0.09174101427960522,0.0026103357776920107,0.0034586362383411165
0.43444816053511703,0.06905311778290994,0.0914938290987133,0.002603302540415705,0.0034493173570214913
0.43561872909698995,0.06886756238003838,0.09124797236025226,0.0025963071017274467,0.0034400485579815098
0.4367892976588629,0.06868300153139356,0.09100343338378909,0.002589349157733537,0.0034308294385688486
0.4379598662207358,0.06849942726231387,0.09076020160307642,0.0025824284077892324,0.003421659600435981
0.4391304347826087,0.06831683168316831,0.0905182665645305,0.002575544554455445,0.0034125386494827997
0.44030100334448163,0.06813520698822635,0.09027761792573381,0.0025686973034561335,0.0034034661958001647
0.44147157190635444,0.06795454545454548,0.09003824545396104,0.0025618863636363643,0.003394441853614331
0.44264214046822736,0.06777483944087646,0.0898001390247288,0.0025551114469210424,0.0033854652412322757
0.4438127090301003,0.06759608138658629,0.08956328862036818,0.002548372268274303,0.0033765359809878803
0.4449832775919732,0.06741826381059753,0.08932768432861975,0.0025416685456595266,0.003367653699188964
0.4461538461538461,0.06724137931034484,0.08909331634125081,0.0025350000000000004,0.003358818026065155
0.44732441471571904,0.06706542056074767,0.08886017495269424,0.002528366355140187,0.0033500285957165725
0.44849498327759196,0.0668903803131991,0.08862825055870885,0.002521767337807606,0.0033412850460633236
0.4496655518394649,0.06671625139457048,0.08839753365506028,0.002515202677575307,0.0033325870187957724
0.4508361204013378,0.06654302670623145,0.08816801483622298,0.0025086721068249256,0.0033239341593256063
0.4520066889632107,0.06637069922308546,0.08793968479410177,0.0025021753607103216,0.003315326116737637
0.45317725752508353,0.06619926199261994,0.08771253431677387,0.0024957121771217714,0.0033067625437423745
0.45434782608695645,0.06602870813397131,0.0874865542872496,0.002489282296650718,0.0032982430966293093
0.4555183946488294,0.06585903083700441,0.08726173568225301,0.002482885462555066,0.003289767435220938
0.4566889632107023,0.06569022336140609,0.08703806957102056,0.0024765214207250093,0.003281335222827475
0.4578595317725752,0.06552227903579255,0.08681554711411875,0.002470189919649379,0.0032729461262022766
0.45903010033444813,0.0653551912568306,0.08659415956227946,0.0024638907103825135,0.0032645998154979356
0.46020066889632105,0.0651889534883721,0.08637389825525332,0.002457623546511628,0.00325629596422305
0.461371237458194,0.06502355926060167,0.08615475462068037,0.002451388184124683,0.0032480342491996495
0.4625418060200669,0.0648590021691974,0.085936720172978,0.002445184381778742,0.0032398143505212706
0.4637123745819398,0.06469527587450415,0.08571978651224561,0.0024390119004688063,0.0032316359515116595
0.46488294314381273,0.06453237410071942,0.08550394532318602,0.002432870503597122,0.0032234987386841126
0.46605351170568554,0.06437029063509152,0.08528918837404276,0.00242675995694295,0.0032154024017014117
0.46722408026755846,0.06420901932712957,0.08507550751555375,0.0024206800286327847,0.003207346633336376
0.4683946488294314,0.06404855408782578,0.08486289467992043,0.0024146304891110317,0.003199331129433
0.4695652173913043,0.0638888888888889,0.08465134187979244,0.0024086111111111114,0.0031913555888681746
0.4707357859531772,0.06373001776198935,0.08444084120726718,0.002402621669626998,0.0031834197135139726
0.47190635451505014,0.0635719347980156,0.08423138483290474,0.002396661941885188,0.0031755232082005085
0.47307692307692306,0.06341463414634146,0.08402296500475685,0.002390731707317073,0.0031676657806793333
0.474247491638796,0.06325811001410438,0.08381557404741083,0.002384830747531735,0.003159847141587388
0.4754180602006689,0.0631023566654942,0.08360920436104717,0.0023789588462891312,0.0031520670044114783
0.4765886287625418,0.06294736842105263,0.08340384842051127,0.0023731157894736838,0.0031443250854532746
0.47775919732441474,0.06279313965698284,0.08319949877439871,0.002367301365068253,0.0031366211037948313
0.47892976588628755,0.0626396648044693,0.08299614804415403,0.0023615153631284923,0.003128954781264607
0.48010033444816047,0.06248693834900733,0.08279378892318257,0.002355757575757576,0.0031213258424039824
0.4812709030100334,0.062334954829742883,0.08259241417597539,0.0023500277970813065,0.003113734014434272
0.4824414715719063,0.062183708838821496,0.08239201663724685,0.00234432582322357,0.003106179027224206
0.48361204013377923,0.06203319502074689,0.08219258921108477,0.0023386514522821577,0.0030986606132578955
0.48478260869565215,0.061883408071748885,0.08199412487011283,0.002333004484304933,0.0030911785076032537
0.48595317725752507,0.061734342739160356,0.08179661665466523,0.0023273847212663453,0.0030837324478808787
0.487123745819398,0.0615859938208033,0.08160005767197291,0.002321791967044284,0.0030763221742333784
0.4882943143812709,0.06143835616438356,0.08140444109536205,0.00231622602739726,0.0030689474292951487
0.48946488294314383,0.061291424666894426,0.0812097601634633,0.0023106867099419197,0.0030616079581625663
0.49063545150501664,0.06114519427402864,0.08101600817943325,0.0023051738241308796,0.0030543035083646333
0.49180602006688956,0.06099965997959879,0.08082317851018604,0.002299687181230874,0.0030470338298340138
0.4929765886287625,0.06085481682496609,0.08063126458563676,0.0022942265943012214,0.0030397986748785053
0.4941471571906354,0.06071065989847716,0.08044025989795504,0.002288791878172589,0.003032597798152905
0.4953177257525083,0.060567184334908854,0.08025015800082956,0.002283382849426064,0.003025430956631274
0.49648829431438124,0.06042438531492085,0.08006095250874272,0.002277999326372516,0.0030182979095796005
0.49765886287625416,0.06028225806451613,0.07987263709625576,0.0022726411290322577,0.003011198418528842
0.4988294314381271,0.06014079785450889,0.07968520549730376,0.002267308079114985,0.0030041322472483516
0.5,0.06,0.07949865150450072,0.0022619999999999997,0.002997099161719677
