mass_kg,chord_m,span_m,wing_area_m2,Vstall_m_s
0.1,0.02325,0.7,0.016274999999999998,9.118396654883075
0.1,0.02325,0.725,0.01685625,8.959803745468287
0.1,0.02325,0.75,0.0174375,8.809208083140275
0.1,0.02325,0.775,0.01801875,8.665959380580338
0.1,0.02325,0.8,0.018600000000000002,8.529479049819512
0.1,0.02325,0.825,0.01918125,8.399250348154128
0.1,0.02325,0.8500000000000001,0.019762500000000002,8.274810130329131
0.1,0.02325,0.875,0.02034375,8.155741906450096
0.1,0.02325,0.9,0.020925,8.041669968154624
0.1,0.02325,0.925,0.02150625,7.9322543940511485
0.1,0.02325,0.95,0.0220875,7.827186782991702
0.1,0.02325,0.9750000000000001,0.02266875,7.726186593062481
0.1,0.02325,1.0,0.02325,7.628997987222697
0.1,0.02325,1.025,0.02383125,7.535387104760006
0.1,0.02325,1.05,0.0244125,7.445139692254844
0.1,0.02325,1.0750000000000002,0.024993750000000006,7.3580590393813345
0.1,0.02325,1.1,0.025575,7.273964174246767
0.1,0.02325,1.125,0.02615625,7.192688280564923
0.1,0.02325,1.15,0.026737499999999997,7.114077305140842
0.1,0.02325,1.175,0.02731875,7.037988729202488
0.1,0.02325,1.2000000000000002,0.027900000000000005,6.9642904812723
0.1,0.02325,1.225,0.028481250000000003,6.892859972703962
0.1,0.02325,1.25,0.029062499999999998,6.82358323985561
0.1,0.02325,1.275,0.029643749999999996,6.756354179239847
0.1,0.02325,1.3,0.030225000000000002,6.691073863970852
0.1,0.02325,1.3250000000000002,0.030806250000000004,6.627649931489731
0.1,0.02325,1.35,0.0313875,6.565996033947425
0.1,0.02325,1.375,0.03196875,6.5060313438055575
0.1,0.02325,1.4,0.032549999999999996,6.447680108216552
0.1,0.02325,1.425,0.03313125,6.390871246595411
0.1,0.02325,1.4500000000000002,0.033712500000000006,6.335537986521253
0.1,0.02325,1.475,0.034293750000000005,6.281617533727481
0.1,0.02325,1.5,0.034875,6.229050772471836
0.1,0.026500000000000003,0.5,0.013250000000000001,10.105807929276303
0.1,0.026500000000000003,0.525,0.013912500000000001,9.86225869538461
0.1,0.026500000000000003,0.55,0.014575000000000003,9.63550979466642
0.1,0.026500000000000003,0.575,0.015237500000000001,9.423714485203242
0.1,0.026500000000000003,0.6,0.0159,9.22529827446534
0.1,0.026500000000000003,0.625,0.0165625,9.03890939896728
0.1,0.026500000000000003,0.65,0.017225,8.863379885948344
0.1,0.026500000000000003,0.675,0.017887500000000004,8.697694624457329
0.1,0.026500000000000003,0.7,0.01855,8.540966568897048
0.1,0.026500000000000003,0.725,0.0192125,8.39241668796481
0.1,0.026500000000000003,0.75,0.019875000000000004,8.251357621766404
0.1,0.026500000000000003,0.775,0.020537500000000004,8.117180262970864
0.1,0.026500000000000003,0.8,0.021200000000000004,7.98934266317573
0.1,0.026500000000000003,0.825,0.0218625,7.867360802840749
0.1,0.026500000000000003,0.8500000000000001,0.022525000000000003,7.750800865771067
0.1,0.026500000000000003,0.875,0.023187500000000003,7.639272736642775
0.1,0.026500000000000003,0.9,0.023850000000000003,7.5324244991394
0.1,0.026500000000000003,0.925,0.024512500000000003,7.429937757675482
0.1,0.026500000000000003,0.95,0.025175000000000003,7.331523640863394
0.1,0.026500000000000003,0.9750000000000001,0.025837500000000006,7.236919372340401
0.1,0.026500000000000003,1.0,0.026500000000000003,7.145885316160055
0.1,0.026500000000000003,1.025,0.0271625,7.058202421034998
0.1,0.026500000000000003,1.05,0.027825000000000003,6.973670001322451
0.1,0.026500000000000003,1.0750000000000002,0.02848750000000001,6.892103803542264
0.1,0.026500000000000003,1.1,0.029150000000000006,6.813334315998024
0.1,0.026500000000000003,1.125,0.029812500000000002,6.737205286184202
0.1,0.026500000000000003,1.15,0.030475000000000002,6.663572416453107
0.1,0.026500000000000003,1.175,0.031137500000000005,6.592302213153007
0.1,0.026500000000000003,1.2000000000000002,0.03180000000000001,6.523270968342997
0.1,0.026500000000000003,1.225,0.032462500000000005,6.4563638564052
0.1,0.026500000000000003,1.25,0.033125,6.391474130540585
0.1,0.026500000000000003,1.275,0.0337875,6.328502406353736
0.1,0.026500000000000003,1.3,0.03445,6.267356021586522
0.1,0.026500000000000003,1.3250000000000002,0.03511250000000001,6.207948462616256
0.1,0.026500000000000003,1.35,0.03577500000000001,6.15019884964356
0.1,0.026500000000000003,1.375,0.036437500000000005,6.094031473601447
0.1,0.026500000000000003,1.4,0.0371,6.039375378754702
0.1,0.026500000000000003,1.425,0.037762500000000004,5.986163985755755
0.1,0.026500000000000003,1.4500000000000002,0.03842500000000001,5.934334750603061
0.1,0.026500000000000003,1.475,0.039087500000000004,5.883828855529417
0.1,0.026500000000000003,1.5,0.03975000000000001,5.834590928346328
0.1,0.029750000000000002,0.5,0.014875000000000001,9.53785008003734
0.1,0.029750000000000002,0.525,0.015618750000000002,9.307988588880612
0.1,0.029750000000000002,0.55,0.016362500000000002,9.09398323314868
0.1,0.029750000000000002,0.575,0.01710625,8.89409105991008
0.1,0.029750000000000002,0.6,0.01785,8.706826064898173
0.1,0.029750000000000002,0.625,0.018593750000000003,8.530912455266119
0.1,0.029750000000000002,0.65,0.0193375,8.365247899644938
0.1,0.029750000000000002,0.675,0.020081250000000002,8.208874337468375
0.1,0.029750000000000002,0.7,0.020825,8.06095457610628
0.1,0.029750000000000002,0.725,0.02156875,7.92075336669733
0.1,0.029750000000000002,0.75,0.022312500000000002,7.787621979751725
0.1,0.029750000000000002,0.775,0.023056250000000004,7.660985540460235
0.1,0.029750000000000002,0.8,0.0238,7.540332558534316
0.1,0.029750000000000002,0.825,0.02454375,7.425206216879966
0.1,0.029750000000000002,0.8500000000000001,0.025287500000000004,7.315197080263728
0.1,0.029750000000000002,0.875,0.026031250000000002,7.209936958284657
0.1,0.029750000000000002,0.9,0.026775000000000004,7.109093712721766
0.1,0.029750000000000002,0.925,0.027518750000000005,7.012366842182045
0.1,0.029750000000000002,0.95,0.0282625,6.919483710176963
0.1,0.029750000000000002,0.9750000000000001,0.029006250000000004,6.8301963086729325
0.1,0.029750000000000002,1.0,0.029750000000000002,6.744278469535057
0.1,0.029750000000000002,1.025,0.03049375,6.661523452406374
0.1,0.029750000000000002,1.05,0.031237500000000005,6.581741850404484
0.1,0.029750000000000002,1.0750000000000002,0.03198125000000001,6.504759765303467
0.1,0.029750000000000002,1.1,0.032725000000000004,6.430417212156195
0.1,0.029750000000000002,1.125,0.033468750000000005,6.358566720024892
0.1,0.029750000000000002,1.15,0.0342125,6.2890721009530655
0.1,0.029750000000000002,1.175,0.03495625,6.221807363783377
0.1,0.029750000000000002,1.2000000000000002,0.03570000000000001,6.156655753101281
0.1,0.029750000000000002,1.225,0.036443750000000004,6.093508896618657
0.1,0.029750000000000002,1.25,0.037187500000000005,6.032266046827453
0.1,0.029750000000000002,1.275,0.03793125,5.972833404847819
0.1,0.029750000000000002,1.3,0.038675,5.91512351614546
0.1,0.029750000000000002,1.3250000000000002,0.03941875000000001,5.859054729261247
0.1,0.029750000000000002,1.35,0.040162500000000004,5.804550709932116
0.1,0.029750000000000002,1.375,0.040906250000000005,5.751540004026377
0.1,0.029750000000000002,1.4,0.04165,5.6999556436014815
0.1,0.029750000000000002,1.425,0.04239375000000001,5.649734791144587
0.1,0.029750000000000002,1.4500000000000002,0.04313750000000001,5.600818417697858
0.1,0.029750000000000002,1.475,0.043881250000000004,5.553151011119212
0.1,0.029750000000000002,1.5,0.044625000000000005,5.506680311199851
0.1,0.033,0.5,0.0165,9.056012364873924
0.1,0.033,0.525,0.017325,8.837763127503282
0.1,0.033,0.55,0.018150000000000003,8.634568997652792
0.1,0.033,0.575,0.018975,8.44477507372867
0.1,0.033,0.6,0.0198,8.266970422145256
0.1,0.033,0.625,0.020625,8.09994370117469
0.1,0.033,0.65,0.02145,7.94264826755629
0.1,0.033,0.675,0.022275000000000003,7.7941744604900345
0.1,0.033,0.7,0.0231,7.653727381047253
0.1,0.033,0.725,0.023925000000000002,7.520608924023576
0.1,0.033,0.75,0.02475,7.39420313275877
0.1,0.033,0.775,0.025575,7.273964174246767
0.1,0.033,0.8,0.026400000000000003,7.159406397912356
0.1,0.033,0.825,0.027225,7.050096064368047
0.1,0.033,0.8500000000000001,0.028050000000000005,6.945644422427178
0.1,0.033,0.875,0.028875,6.845701882109237
0.1,0.033,0.9,0.0297,6.749953084312241
0.1,0.033,0.925,0.030525000000000004,6.658112708517633
0.1,0.033,0.95,0.03135,6.569921891418634
0.1,0.033,0.9750000000000001,0.032175,6.485145153971237
0.1,0.033,1.0,0.033,6.403567753711575
0.1,0.033,1.025,0.033825,6.324993394491853
0.1,0.033,1.05,0.03465,6.2492422379780015
0.1,0.033,1.0750000000000002,0.035475000000000007,6.176149171018633
0.1,0.033,1.1,0.036300000000000006,6.10556229086342
0.1,0.033,1.125,0.037125000000000005,6.037341576582617
0.1,0.033,1.15,0.03795,5.971357720228669
0.1,0.033,1.175,0.038775000000000004,5.907491095526353
0.1,0.033,1.2000000000000002,0.03960000000000001,5.845630845367525
0.1,0.033,1.225,0.040425,5.785674072267636
0.1,0.033,1.25,0.04125,5.7275251183298845
0.1,0.033,1.275,0.042075,5.6710949232515215
0.1,0.033,1.3,0.0429,5.6163004505686365
0.1,0.033,1.3250000000000002,0.04372500000000001,5.563064173729934
0.1,0.033,1.35,0.044550000000000006,5.511313614763504
0.1,0.033,1.375,0.045375,5.46098092929198
0.1,0.033,1.4,0.0462,5.412002532491668
0.1,0.033,1.425,0.047025000000000004,5.364318761305534
0.1,0.033,1.4500000000000002,0.04785000000000001,5.3178735688291345
0.1,0.033,1.475,0.048675,5.272614247309583
0.1,0.033,1.5,0.0495,5.22849117664454
0.1,0.036250000000000004,0.5,0.018125000000000002,8.640521820833278
0.1,0.036250000000000004,0.525,0.019031250000000003,8.432285875264588
0.1,0.036250000000000004,0.55,0.019937500000000004,8.238414307724737
0.1,0.036250000000000004,0.575,0.02084375,8.057328143632382
0.1,0.036250000000000004,0.6,0.021750000000000002,7.887681183143329
0.1,0.036250000000000004,0.625,0.022656250000000003,7.728317660981387
0.1,0.036250000000000004,0.65,0.023562500000000004,7.578238953959199
0.1,0.036250000000000004,0.675,0.024468750000000004,7.436577136584238
0.1,0.036250000000000004,0.7,0.025375,7.302573779951834
0.1,0.036250000000000004,0.725,0.026281250000000003,7.175562807978105
0.1,0.036250000000000004,0.75,0.027187500000000003,7.05495652414178
0.1,0.036250000000000004,0.775,0.028093750000000004,6.940234138297102
0.1,0.036250000000000004,0.8,0.029000000000000005,6.83093228155462
0.1,0.036250000000000004,0.825,0.029906250000000002,6.726637114523306
0.1,0.036250000000000004,0.8500000000000001,0.030812500000000007,6.626977721950856
0.1,0.036250000000000004,0.875,0.031718750000000004,6.531620553071956
0.1,0.036250000000000004,0.9,0.03262500000000001,6.440264717484489
0.1,0.036250000000000004,0.925,0.033531250000000005,6.352637985197237
0.1,0.036250000000000004,0.95,0.0344375,6.268493369571856
0.1,0.036250000000000004,0.9750000000000001,0.03534375000000001,6.187606195360994
0.1,0.036250000000000004,1.0,0.036250000000000004,6.109771572501546
0.1,0.036250000000000004,1.025,0.03715625,6.03480221092808
0.1,0.036250000000000004,1.05,0.038062500000000006,5.962526523303133
0.1,0.036250000000000004,1.0750000000000002,0.03896875000000001,5.892786971879404
0.1,0.036250000000000004,1.1,0.03987500000000001,5.825438623216438
0.1,0.036250000000000004,1.125,0.040781250000000005,5.760347880555519
0.1,0.036250000000000004,1.15,0.0416875,5.697391368607675
0.1,0.036250000000000004,1.175,0.04259375000000001,5.636454949560391
0.1,0.036250000000000004,1.2000000000000002,0.04350000000000001,5.577432852438179
0.1,0.036250000000000004,1.225,0.04440625000000001,5.52022690070099
0.1,0.036250000000000004,1.25,0.045312500000000006,5.464745825243696
0.1,0.036250000000000004,1.275,0.04621875,5.410904651857085
0.1,0.036250000000000004,1.3,0.04712500000000001,5.358624153796598
0.1,0.036250000000000004,1.3250000000000002,0.04803125000000001,5.307830361435082
0.1,0.036250000000000004,1.35,0.04893750000000001,5.258454122095553
0.1,0.036250000000000004,1.375,0.049843750000000006,5.210430704105896
0.1,0.036250000000000004,1.4,0.05075,5.163699439919021
0.1,0.036250000000000004,1.425,0.05165625000000001,5.118203403823541
0.1,0.036250000000000004,1.4500000000000002,0.05256250000000001,5.073889120351302
0.1,0.036250000000000004,1.475,0.05346875000000001,5.030706299985173
0.1,0.036250000000000004,1.5,0.05437500000000001,4.988607599196928
0.1,0.03950000000000001,0.5,0.019750000000000004,8.277428326923783
0.1,0.03950000000000001,0.525,0.020737500000000006,8.077942908071176
0.1,0.03950000000000001,0.55,0.021725000000000005,7.892218244883561
0.1,0.03950000000000001,0.575,0.022712500000000004,7.718741714721005
0.1,0.03950000000000001,0.6,0.023700000000000002,7.556223687980672
0.1,0.03950000000000001,0.625,0.024687500000000005,7.403556967153573
0.1,0.03950000000000001,0.65,0.025675000000000007,7.259784893367669
0.1,0.03950000000000001,0.675,0.026662500000000006,7.124076013244741
0.1,0.03950000000000001,0.7,0.027650000000000004,6.995703768709982
0.1,0.03950000000000001,0.725,0.028637500000000003,6.874030073643256
0.1,0.03950000000000001,0.75,0.029625000000000005,6.758491927807577
0.1,0.03950000000000001,0.775,0.030612500000000008,6.648590425790255
0.1,0.03950000000000001,0.8,0.03160000000000001,6.543881670469001
0.1,0.03950000000000001,0.825,0.032587500000000005,6.4439692128828465
0.1,0.03950000000000001,0.8500000000000001,0.03357500000000001,6.348497724444008
0.1,0.03950000000000001,0.875,0.03456250000000001,6.257147670914794
0.1,0.03950000000000001,0.9,0.035550000000000005,6.169630805961311
0.1,0.03950000000000001,0.925,0.03653750000000001,6.085686339287848
0.1,0.03950000000000001,0.95,0.037525,6.005077663171055
0.1,0.03950000000000001,0.9750000000000001,0.03851250000000001,5.927589543705458
0.1,0.03950000000000001,1.0,0.03950000000000001,5.853025700753426
0.1,0.03950000000000001,1.025,0.0404875,5.781206714584863
0.1,0.03950000000000001,1.05,0.04147500000000001,5.711968208334908
0.1,0.03950000000000001,1.0750000000000002,0.042462500000000014,5.645159264334572
0.1,0.03950000000000001,1.1,0.04345000000000001,5.580641039561359
0.1,0.03950000000000001,1.125,0.044437500000000005,5.518285551282522
0.1,0.03950000000000001,1.15,0.04542500000000001,5.457974608706702
0.1,0.03950000000000001,1.175,0.04641250000000001,5.399598870340169
0.1,0.03950000000000001,1.2000000000000002,0.04740000000000002,5.343057009933555
0.1,0.03950000000000001,1.225,0.048387500000000014,5.2882549765382665
0.1,0.03950000000000001,1.25,0.04937500000000001,5.235105336375201
0.1,0.03950000000000001,1.275,0.050362500000000004,5.183526686035981
0.1,0.03950000000000001,1.3,0.051350000000000014,5.133443128055936
0.1,0.03950000000000001,1.3250000000000002,0.052337500000000016,5.0847838011723026
0.1,0.03950000000000001,1.35,0.05332500000000001,5.0374824586537805
0.1,0.03950000000000001,1.375,0.054312500000000014,4.991477088993716
0.1,0.03950000000000001,1.4,0.05530000000000001,4.946709574027115
0.1,0.03950000000000001,1.425,0.05628750000000001,4.903125380184624
0.1,0.03950000000000001,1.4500000000000002,0.05727500000000002,4.860673279153408
0.1,0.03950000000000001,1.475,0.058262500000000016,4.819305094691074
0.1,0.03950000000000001,1.5,0.05925000000000001,4.77897547274728
0.1,0.04275,0.5,0.021375,7.956570536378596
0.1,0.04275,0.525,0.022443750000000002,7.764817766872022
0.1,0.04275,0.55,0.023512500000000002,7.586292345130727
0.1,0.04275,0.575,0.02458125,7.419540282276253
0.1,0.04275,0.6,0.025650000000000003,7.26332193859256
0.1,0.04275,0.625,0.026718750000000003,7.116573034845802
0.1,0.04275,0.65,0.027787500000000003,6.978373995112878
0.1,0.04275,0.675,0.028856250000000003,6.847925595626425
0.1,0.04275,0.7,0.029925,6.724529441867926
0.1,0.04275,0.725,0.03099375,6.607572181836897
0.1,0.04275,0.75,0.0320625,6.496512638863407
0.1,0.04275,0.775,0.03313125,6.390871246595411
0.1,0.04275,0.8,0.0342,6.2902213146859935
0.1,0.04275,0.825,0.03526875,6.194181761717419
0.1,0.04275,0.8500000000000001,0.03633750000000001,6.102411032696925
0.1,0.04275,0.875,0.03740625,6.0146019794861605
0.1,0.04275,0.9,0.038475,5.930477529038168
0.1,0.04275,0.925,0.03954375,5.849787000066315
0.1,0.04275,0.95,0.0406125,5.7723029564677475
0.1,0.04275,0.9750000000000001,0.04168125000000001,5.69781850744462
0.1,0.04275,1.0,0.04275,5.6261449812623905
0.1,0.04275,1.025,0.04381875,5.557109913034414
0.1,0.04275,1.05,0.044887500000000004,5.490555297632991
0.1,0.04275,1.0750000000000002,0.04595625000000001,5.4263360674077505
0.1,0.04275,1.1,0.047025000000000004,5.364318761305534
0.1,0.04275,1.125,0.048093750000000005,5.304380357585731
0.1,0.04275,1.15,0.0491625,5.2464072468842895
0.1,0.04275,1.175,0.050231250000000005,5.190294326109642
0.1,0.04275,1.2000000000000002,0.05130000000000001,5.1359441967198185
0.1,0.04275,1.225,0.052368750000000006,5.083266453461286
0.1,0.04275,1.25,0.053437500000000006,5.0321770517487945
0.1,0.04275,1.275,0.05450625,4.982597743612674
0.1,0.04275,1.3,0.055575000000000006,4.934455573600175
0.1,0.04275,1.3250000000000002,0.056643750000000014,4.887682427242263
0.1,0.04275,1.35,0.05771250000000001,4.8422146257283725
0.1,0.04275,1.375,0.05878125000000001,4.797992561302657
0.1,0.04275,1.4,0.05985,4.7549603686334
0.1,0.04275,1.425,0.06091875000000001,4.71306562803492
0.1,0.04275,1.4500000000000002,0.061987500000000015,4.67225909695646
0.1,0.04275,1.475,0.06305625000000001,4.632494466610358
0.1,0.04275,1.5,0.064125,4.593728141004427
0.1,0.046,0.5,0.023,7.670347872674483
0.1,0.046,0.525,0.02415,7.485493048483655
0.1,0.046,0.55,0.025300000000000003,7.313389743094634
0.1,0.046,0.575,0.026449999999999998,7.152636272144818
0.1,0.046,0.6,0.0276,7.002037589625965
0.1,0.046,0.625,0.028749999999999998,6.860567701748419
0.1,0.046,0.65,0.0299,6.727340112603768
0.1,0.046,0.675,0.03105,6.601584348996836
0.1,0.046,0.7,0.0322,6.482627139838666
0.1,0.046,0.725,0.03335,6.36987719731366
0.1,0.046,0.75,0.0345,6.262812812564972
0.1,0.046,0.775,0.03565,6.160971670738309
0.1,0.046,0.8,0.0368,6.063942430869644
0.1,0.046,0.825,0.03795,5.971357720228669
0.1,0.046,0.8500000000000001,0.0391,5.882888270621237
0.1,0.046,0.875,0.04025,5.798237982985717
0.1,0.046,0.9,0.0414,5.717139751457015
0.1,0.046,0.925,0.042550000000000004,5.639351912536412
0.1,0.046,0.95,0.043699999999999996,5.56465521170719
0.1,0.046,0.9750000000000001,0.04485,5.4928502006789195
0.1,0.046,1.0,0.046,5.423754994827936
0.1,0.046,1.025,0.04715,5.357203333367594
0.1,0.046,1.05,0.0483,5.293042895107555
0.1,0.046,1.0750000000000002,0.04945000000000001,5.231133830933386
0.1,0.046,1.1,0.050600000000000006,5.171347480802358
0.1,0.046,1.125,0.05175,5.113565248449656
0.1,0.046,1.15,0.052899999999999996,5.057677611394469
0.1,0.046,1.175,0.05405,5.003583247431315
0.1,0.046,1.2000000000000002,0.055200000000000006,4.951188261747626
0.1,0.046,1.225,0.056350000000000004,4.90040550124887
0.1,0.046,1.25,0.057499999999999996,4.851153944695715
0.1,0.046,1.275,0.058649999999999994,4.803358158942063
0.1,0.046,1.3,0.0598,4.756947812970396
0.1,0.046,1.3250000000000002,0.060950000000000004,4.711857242601621
0.1,0.046,1.35,0.0621,4.668025059750643
0.1,0.046,1.375,0.06325,4.625393800938545
0.1,0.046,1.4,0.0644,4.5839096104838735
0.1,0.046,1.425,0.06555,4.543521954400572
0.1,0.046,1.4500000000000002,0.06670000000000001,4.504183361546049
0.1,0.046,1.475,0.06785000000000001,4.465849189004201
0.1,0.046,1.5,0.069,4.428477409066686
0.1,0.04925,0.5,0.024625,7.412946390035319
0.1,0.04925,0.525,0.02585625,7.234294922799034
0.1,0.04925,0.55,0.027087500000000004,7.067967058981842
0.1,0.04925,0.575,0.02831875,6.912608151935613
0.1,0.04925,0.6,0.02955,6.767063258998057
0.1,0.04925,0.625,0.030781250000000003,6.630340816672257
0.1,0.04925,0.65,0.0320125,6.50158407807357
0.1,0.04925,0.675,0.03324375,6.380048425541152
0.1,0.04925,0.7,0.034475,6.265083181612749
0.1,0.04925,0.725,0.03570625,6.156116900905326
0.1,0.04925,0.75,0.0369375,6.052645382064369
0.1,0.04925,0.775,0.03816875,5.954221824594372
0.1,0.04925,0.8,0.039400000000000004,5.8604486913086316
0.1,0.04925,0.825,0.04063125,5.77097093776847
0.1,0.04925,0.8500000000000001,0.041862500000000004,5.685470345359594
0.1,0.04925,0.875,0.04309375,5.603660751510706
0.1,0.04925,0.9,0.044325,5.525284013893548
0.1,0.04925,0.925,0.045556250000000006,5.450106578751474
0.1,0.04925,0.95,0.0467875,5.377916549309371
0.1,0.04925,0.9750000000000001,0.048018750000000006,5.308521170361212
0.1,0.04925,1.0,0.04925,5.2417446609663125
0.1,0.04925,1.025,0.05048125,5.177426339716395
0.1,0.04925,1.05,0.0517125,5.115418997014609
0.1,0.04925,1.0750000000000002,0.05294375000000001,5.0555874768021685
0.1,0.04925,1.1,0.05417500000000001,4.997807436609199
0.1,0.04925,1.125,0.055406250000000004,4.941964260023546
0.1,0.04925,1.15,0.0566375,4.8879520999190795
0.1,0.04925,1.175,0.057868750000000004,4.835673034260211
0.1,0.04925,1.2000000000000002,0.059100000000000014,4.785036319155863
0.1,0.04925,1.225,0.06033125000000001,4.73595772619447
0.1,0.04925,1.25,0.061562500000000006,4.6883589530469045
0.1,0.04925,1.275,0.06279375,4.642167097952087
0.1,0.04925,1.3,0.064025,4.59731419006031
0.1,0.04925,1.3250000000000002,0.06525625000000002,4.553736768750563
0.1,0.04925,1.35,0.0664875,4.511375505998704
0.1,0.04925,1.375,0.06771875000000001,4.470174866684856
0.1,0.04925,1.4,0.06895,4.430082802416164
0.1,0.04925,1.425,0.07018125,4.391050475025737
0.1,0.04925,1.4500000000000002,0.07141250000000002,4.353032006407269
0.1,0.04925,1.475,0.07264375,4.315984251771338
0.1,0.04925,1.5,0.073875,4.279866593775156
0.1,0.052500000000000005,0.5,0.026250000000000002,7.1798327058912275
0.1,0.052500000000000005,0.525,0.027562500000000004,7.006799261437513
0.1,0.052500000000000005,0.55,0.028875000000000005,6.845701882109236
0.1,0.052500000000000005,0.575,0.0301875,6.6952285206046325
0.1,0.052500000000000005,0.6,0.0315,6.554260553549968
0.1,0.052500000000000005,0.625,0.0328125,6.421837598979616
0.1,0.052500000000000005,0.65,0.034125,6.2971298519847885
0.1,0.052500000000000005,0.675,0.035437500000000004,6.179416110771569
0.1,0.052500000000000005,0.7,0.03675,6.068066159622929
0.1,0.052500000000000005,0.725,0.0380625,5.962526523303133
0.1,0.052500000000000005,0.75,0.03937500000000001,5.862308855993251
0.1,0.052500000000000005,0.775,0.04068750000000001,5.766980407658163
0.1,0.052500000000000005,0.8,0.04200000000000001,5.676156142396528
0.1,0.052500000000000005,0.825,0.043312500000000004,5.589492180792691
0.1,0.052500000000000005,0.8500000000000001,0.04462500000000001,5.50668031119985
0.1,0.052500000000000005,0.875,0.045937500000000006,5.427443369953184
0.1,0.052500000000000005,0.9,0.04725000000000001,5.351531332483013
0.1,0.052500000000000005,0.925,0.04856250000000001,5.278717989558579
0.1,0.052500000000000005,0.95,0.049875,5.208798107887186
0.1,0.052500000000000005,0.9750000000000001,0.05118750000000001,5.141584993803496
0.1,0.052500000000000005,1.0,0.052500000000000005,5.076908394120646
0.1,0.052500000000000005,1.025,0.0538125,5.014612680351702
0.1,0.052500000000000005,1.05,0.05512500000000001,4.954555272175359
0.1,0.052500000000000005,1.0750000000000002,0.056437500000000015,4.8966052637627895
0.1,0.052500000000000005,1.1,0.05775000000000001,4.840642222820953
0.1,0.052500000000000005,1.125,0.059062500000000004,4.786555137260819
0.1,0.052500000000000005,1.15,0.060375,4.734241488513112
0.1,0.052500000000000005,1.175,0.061687500000000006,4.683606433880106
0.1,0.052500000000000005,1.2000000000000002,0.06300000000000001,4.634562083078676
0.1,0.052500000000000005,1.225,0.06431250000000001,4.587026856414011
0.1,0.052500000000000005,1.25,0.065625,4.540924913917223
0.1,0.052500000000000005,1.275,0.0669375,4.496185646356705
0.1,0.052500000000000005,1.3,0.06825,4.452743220350684
0.1,0.052500000000000005,1.3250000000000002,0.06956250000000001,4.410536170913676
0.1,0.052500000000000005,1.35,0.07087500000000001,4.369507035699978
0.1,0.052500000000000005,1.375,0.0721875,4.329602025993334
0.1,0.052500000000000005,1.4,0.0735,4.290770730157984
0.1,0.052500000000000005,1.425,0.0748125,4.252965845832696
0.1,0.052500000000000005,1.4500000000000002,0.07612500000000001,4.216142937632294
0.1,0.052500000000000005,1.475,0.0774375,4.180260217534324
0.1,0.052500000000000005,1.5,0.07875000000000001,4.1452783454827795
0.1,0.05575000000000001,0.5,0.027875000000000004,6.96741278157768
